name,url,id,cb_rank,about,industries,operating_status,social_media_links,founded_date,num_employees,country_code,website,location
Compliance Architects,https://www.crunchbase.com/organization/compliance-architects,compliance-architects,623815,"Compliance Architects offers consulting, risk management, staffing, outsourcing, and engineering services to companies regulated by FDA.","[{""id"":""management-consulting"",""value"":""Management Consulting""},{""id"":""outsourcing-59ca"",""value"":""Outsourcing""},{""id"":""project-management-db17"",""value"":""Project Management""},{""id"":""staffing-agency"",""value"":""Staffing Agency""},{""id"":""training"",""value"":""Training""}]",active,"[""https://www.facebook.com/ComplianceArchitects/"",""https://www.linkedin.com/company/compliancearchitects/"",""https://twitter.com/CompArchitects""]",2009-01-01,1-10,US,https://compliancearchitects.com/,"[{""name"":""Robbinsville"",""permalink"":""robbinsville-new-jersey""},{""name"":""New Jersey"",""permalink"":""new-jersey-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Agile20Reflect Festival,https://www.crunchbase.com/organization/agile-20-reflect,agile-20-reflect,19623,"A worldwide Festival, celebrating 20 years of Agile and building bridges for the future","[{""id"":""e-learning"",""value"":""E-Learning""},{""id"":""education"",""value"":""Education""}]",closed,"[""https://www.facebook.com/groups/684551988821851"",""https://www.linkedin.com/company/the-agile20reflect-festival/"",""https://twitter.com/Agile20Reflect""]",2020-09-01,nan,GB,https://www.agile20reflect.org/,"[{""name"":""Kington"",""permalink"":""kington-herefordshire""},{""name"":""Herefordshire"",""permalink"":""herefordshire-united-kingdom""},{""name"":""United Kingdom"",""permalink"":""united-kingdom""},{""name"":""Europe"",""permalink"":""europe""}]"
SendFriend,https://www.crunchbase.com/organization/sendfriend-inc,sendfriend-inc,55106,Global Payments-as-a-Service for Banks and FIs,"[{""id"":""blockchain"",""value"":""Blockchain""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""fintech-e067"",""value"":""FinTech""},{""id"":""mobile-payments"",""value"":""Mobile Payments""},{""id"":""payments"",""value"":""Payments""},{""id"":""software"",""value"":""Software""}]",active,nan,2017-05-01,11-50,US,https://www.sendfriend.io,"[{""name"":""New York"",""permalink"":""new-york-new-york""},{""name"":""New York"",""permalink"":""new-york-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Optaros,https://www.crunchbase.com/organization/optaros,optaros,243389,"Optaros provides technology-based, creative digital commerce solutions that help clients deliver the ultimate omni-channel experience.","[{""id"":""e-commerce-275d"",""value"":""E-Commerce""},{""id"":""information-technology-dbca"",""value"":""Information Technology""},{""id"":""open-source"",""value"":""Open Source""},{""id"":""web-apps"",""value"":""Web Apps""}]",active,"[""http://www.facebook.com/optaros"",""http://www.linkedin.com/company/optaros"",""http://twitter.com/Optaros""]",2004-07-01,101-250,US,https://www.mrm.com,"[{""name"":""Boston"",""permalink"":""boston-massachusetts""},{""name"":""Massachusetts"",""permalink"":""massachusetts-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
FS-ISAC,https://www.crunchbase.com/organization/fs-isac,fs-isac,192506,An industry consortium dedicated to reducing cyber-risk in the global financial system.,"[{""id"":""cyber-security"",""value"":""Cyber Security""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""fintech-e067"",""value"":""FinTech""},{""id"":""information-technology-dbca"",""value"":""Information Technology""}]",active,"[""https://www.linkedin.com/company/fs-isac"",""https://twitter.com/FSISAC""]",1999-01-01,5001-10000,US,https://www.fsisac.com/,"[{""name"":""Reston"",""permalink"":""reston-virginia""},{""name"":""Virginia"",""permalink"":""virginia-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Legal Aid Chicago,https://www.crunchbase.com/organization/legal-aid-chicago,legal-aid-chicago,635012,Legal Aid Chicago provides free legal assistance in civil cases to people.,nan,active,"[""https://www.linkedin.com/company/legalaidchicago/""]",1972-01-01,51-100,US,https://www.legalaidchicago.org/,"[{""name"":""Chicago"",""permalink"":""chicago-illinois""},{""name"":""Illinois"",""permalink"":""illinois-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Apto Payments,https://www.crunchbase.com/organization/shift-payments,shift-payments,9333,Apto Payments is a card issuance platform that enables companies to design and launch card programs.,"[{""id"":""developer-apis"",""value"":""Developer APIs""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""fintech-e067"",""value"":""FinTech""}]",active,"[""https://www.linkedin.com/company/aptopayments/"",""https://twitter.com/apto_payments""]",2014-01-01,51-100,US,https://www.aptopayments.com/,"[{""name"":""San Francisco"",""permalink"":""san-francisco-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
BI-SAM Technologies,https://www.crunchbase.com/organization/bi-sam-technologies,bi-sam-technologies,325096,"BI-SAM Technologies offers analytics software, client reporting, and data management solutions to the investment management industry.","[{""id"":""analytics"",""value"":""Analytics""},{""id"":""data-management-7932"",""value"":""Data Management""},{""id"":""enterprise-software"",""value"":""Enterprise Software""},{""id"":""risk-management"",""value"":""Risk Management""},{""id"":""software"",""value"":""Software""}]",active,"[""http://www.facebook.com/pages/Bi-Sam/386069894784717"",""http://www.linkedin.com/groups/BISAM-Network-2999301?gid=2999301&mostPopular=&trk=tyah"",""http://twitter.com/BISAMGroup""]",2000-01-01,51-100,FR,http://www.bi-sam.com,"[{""name"":""Paris"",""permalink"":""paris-ile-de-france""},{""name"":""Ile-de-France"",""permalink"":""ile-de-france-france""},{""name"":""France"",""permalink"":""france""},{""name"":""Europe"",""permalink"":""europe""}]"
KYC Chain,https://www.crunchbase.com/organization/kyc-chain,kyc-chain,278546,KYC-Chain is a novel platform built over the convenience and security of Distributed Ledger technology.,"[{""id"":""big-data"",""value"":""Big Data""},{""id"":""blockchain"",""value"":""Blockchain""},{""id"":""security-4c60"",""value"":""Security""}]",active,"[""https://www.linkedin.com/company/kycchain"",""https://twitter.com/kyc_chain""]",2013-01-01,11-50,HK,https://kyc-chain.com/,"[{""name"":""Sheung Wan"",""permalink"":""sheung-wan-hong-kong-island""},{""name"":""Hong Kong Island"",""permalink"":""hong-kong-island-hong-kong""},{""name"":""Hong Kong"",""permalink"":""hong-kong""},{""name"":""Asia"",""permalink"":""asia""}]"
Virgin America,https://www.crunchbase.com/organization/virgin-america,virgin-america,472357,Virgin America is a California-based airline.,"[{""id"":""tourism"",""value"":""Tourism""},{""id"":""travel"",""value"":""Travel""}]",closed,"[""https://www.linkedin.com/company/virgin-america"",""http://twitter.com/virginAmerica""]",2007-08-01,5001-10000,US,http://www.virginamerica.com,"[{""name"":""Burlingame"",""permalink"":""burlingame-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Duke Energy Corporation,https://www.crunchbase.com/organization/duke-energy-corporation,duke-energy-corporation,43302,Duke Energy makes life better for every day by providing electric and gas services in a sustainable way.,"[{""id"":""clean-energy"",""value"":""Clean Energy""},{""id"":""energy-0ff0"",""value"":""Energy""},{""id"":""hardware"",""value"":""Hardware""},{""id"":""hydroelectric"",""value"":""Hydroelectric""},{""id"":""oil-and-gas"",""value"":""Oil and Gas""},{""id"":""service-industry"",""value"":""Service Industry""}]",active,"[""https://www.facebook.com/duke.energy"",""https://www.linkedin.com/company/duke-energy-corporation"",""https://www.twitter.com/DukeEnergy""]",1916-01-01,10001+,US,http://www.duke-energy.com,"[{""name"":""Charlotte"",""permalink"":""charlotte-north-carolina""},{""name"":""North Carolina"",""permalink"":""north-carolina-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
MoMA PS1,https://www.crunchbase.com/organization/moma-ps1,moma-ps1,288316,MoMA PS1 is a nonprofit contemporary art institution in the United States that organizes art exhibitions across New York City.,"[{""id"":""art"",""value"":""Art""},{""id"":""non-profit"",""value"":""Non Profit""},{""id"":""training"",""value"":""Training""}]",active,"[""https://www.facebook.com/MoMAPS1"",""https://www.linkedin.com/company/momaps1-art-center"",""https://twitter.com/momaps1""]",1971-01-01,11-50,US,http://momaps1.org/,"[{""name"":""New York"",""permalink"":""new-york-new-york""},{""name"":""New York"",""permalink"":""new-york-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Blue Cross Blue Shield Association,https://www.crunchbase.com/organization/blue-cross-and-blue-shield-association,blue-cross-and-blue-shield-association,65872,Blue Cross Blue Shield Association is a national federation of 36 independent operated Blue Cross and Blue Shield companies.,"[{""id"":""communities"",""value"":""Communities""},{""id"":""insurance"",""value"":""Insurance""}]",active,"[""https://www.facebook.com/BCBSAssociation"",""https://www.linkedin.com/company/blue-cross-and-blue-shield-association/"",""https://twitter.com/BCBSAssociation""]",1929-01-01,501-1000,US,http://www.bcbs.com/,"[{""name"":""Chicago"",""permalink"":""chicago-illinois""},{""name"":""Illinois"",""permalink"":""illinois-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
mentorDay,https://www.crunchbase.com/organization/asoc-mentor-day,asoc-mentor-day,164114,mentorDay is a first intensive vertical acceleration program for companies around the world.,"[{""id"":""internet"",""value"":""Internet""}]",active,"[""https://www.facebook.com/MentorDay/"",""https://www.linkedin.com/company/mentor-day"",""https://www.twitter.com/mentordaytfe""]",2015-12-15,11-50,ES,http://mentorday.es/,"[{""name"":""Santa Cruz De Tenerife"",""permalink"":""santa-cruz-de-tenerife-canarias""},{""name"":""Canarias"",""permalink"":""canarias-spain""},{""name"":""Spain"",""permalink"":""spain""},{""name"":""Europe"",""permalink"":""europe""}]"
I.T. Audit Search,https://www.crunchbase.com/organization/i-t-audit-search,i-t-audit-search,2345300,I.T. Audit Search provides search methodology and employee-seeking services for contract or long-term positions.,"[{""id"":""consulting"",""value"":""Consulting""},{""id"":""employment"",""value"":""Employment""},{""id"":""human-resources"",""value"":""Human Resources""},{""id"":""management-consulting"",""value"":""Management Consulting""}]",active,"[""https://www.facebook.com/ITAuditSearch""]",1985-01-01,nan,US,https://www.itauditsearch.com/,"[{""name"":""Wheaton"",""permalink"":""wheaton-illinois""},{""name"":""Illinois"",""permalink"":""illinois-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
NX Development Corp.,https://www.crunchbase.com/organization/nx-development-corporation,nx-development-corporation,100262,NX Development is a life sciences company that develops real-time intra-operative imaging agents.,"[{""id"":""biotechnology"",""value"":""Biotechnology""},{""id"":""health-care"",""value"":""Health Care""},{""id"":""health-diagnostics"",""value"":""Health Diagnostics""},{""id"":""therapeutics"",""value"":""Therapeutics""}]",active,"[""https://www.facebook.com/nxdevcorp"",""https://www.linkedin.com/company/nxdevcorp"",""https://twitter.com/nxdevcorp""]",2010-01-01,11-50,US,http://www.nxdevcorp.com,"[{""name"":""Louisville"",""permalink"":""louisville-kentucky""},{""name"":""Kentucky"",""permalink"":""kentucky-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
